Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
38_WGU-Capstone-Project-master,c868.Controllers,AppointmentsByDayOfWeekReportController,populateTable,Long Statement,The length of the statement "appointments.stream().map((appointment) -> appointment.getStart().getDayOfWeek().getDisplayName(TextStyle.FULL`Locale.ENGLISH)).forEachOrdered((type) -> {" is 154.,80
38_WGU-Capstone-Project-master,c868.Controllers,AppointmentsByDescriptionReportController,AppointmentsByDescriptionReportController,Magic Number,The method contains a magic number: 12,50
38_WGU-Capstone-Project-master,c868.Controllers,ChangeUserPasswordController,showMainScreen,Empty catch clause,The method has an empty catch block.,108
38_WGU-Capstone-Project-master,c868.Controllers,DailyAppointmentsReportController,initialize,Long Statement,The length of the statement "ReportStartTimeCol.setCellValueFactory(cellData -> new SimpleObjectProperty(cellData.getValue().getStart().toLocalTime()));" is 123.,51
38_WGU-Capstone-Project-master,c868.Controllers,DailyAppointmentsReportController,populateTable,Long Statement,The length of the statement "ObservableList<Appointment> appointments=SQLappointment.getAppointmentsInRange(LocalDateTime.of(today`LocalTime.MIDNIGHT)`(LocalDateTime.of(today`LocalTime.MAX)));" is 163.,84
38_WGU-Capstone-Project-master,c868.Controllers,ManageAppointmentController,ManageAppointmentController,Magic Number,The method contains a magic number: 9,61
38_WGU-Capstone-Project-master,c868.Controllers,ManageAppointmentController,ManageAppointmentController,Magic Number,The method contains a magic number: 17,61
38_WGU-Capstone-Project-master,c868.Controllers,ManageAppointmentController,ManageAppointmentController,Magic Number,The method contains a magic number: 30,61
38_WGU-Capstone-Project-master,c868.Controllers,ManageAppointmentController,handleSave,Complex Conditional,The conditional expression appointmentDate == null || appointmentStart == null || appointmentEnd == null is complex.,119
38_WGU-Capstone-Project-master,c868.Controllers,ManageAppointmentController,showCalendarScreen,Empty catch clause,The method has an empty catch block.,182
38_WGU-Capstone-Project-master,c868.Controllers,ManagePatientController,handleAddAddress,Long Parameter List,The method has 5 parameters. ,70
38_WGU-Capstone-Project-master,c868.Controllers,ManagePatientController,handleEditAddress,Long Parameter List,The method has 6 parameters. ,133
38_WGU-Capstone-Project-master,c868.Controllers,ManagePatientController,showPatientScreen,Empty catch clause,The method has an empty catch block.,244
38_WGU-Capstone-Project-master,c868.Controllers,MonthlyCalendarController,getDatePane,Long Statement,The length of the statement "ObservableList<Appointment> filteredAppointments=appointments.stream().filter(a -> a.getStart().toLocalDate().equals(currentDate)).collect(Collectors.toCollection(FXCollections::observableArrayList));" is 200.,42
38_WGU-Capstone-Project-master,c868.Controllers,MonthlyCalendarController,getDatePane,Long Statement,The length of the statement "listView.getSelectionModel().selectedItemProperty().addListener(( ObservableValue<? extends Appointment> obs` Appointment oldValue` Appointment newValue) -> {" is 158.,42
38_WGU-Capstone-Project-master,c868.Controllers,MonthlyCalendarController,getMonthOffset,Magic Number,The method contains a magic number: 7,62
38_WGU-Capstone-Project-master,c868.Controllers,MonthlyCalendarController,setCalendarView,Magic Number,The method contains a magic number: 7,89
38_WGU-Capstone-Project-master,c868.Controllers,MonthlyCalendarController,setCalendarView,Magic Number,The method contains a magic number: 7,89
38_WGU-Capstone-Project-master,c868.Controllers,PatientController,initialize,Long Statement,The length of the statement "PatientAddress1Col.setCellValueFactory(cellData -> new SimpleStringProperty(cellData.getValue().getAddress().getAddress1()));" is 125.,71
38_WGU-Capstone-Project-master,c868.Controllers,PatientController,initialize,Long Statement,The length of the statement "PatientAddress2Col.setCellValueFactory(cellData -> new SimpleStringProperty(cellData.getValue().getAddress().getAddress2()));" is 125.,71
38_WGU-Capstone-Project-master,c868.Controllers,PatientController,initialize,Long Statement,The length of the statement "PatientPostalCodeCol.setCellValueFactory(cellData -> new SimpleStringProperty(cellData.getValue().getAddress().getPostalCode()));" is 129.,71
38_WGU-Capstone-Project-master,c868.Controllers,PatientController,initialize,Long Statement,The length of the statement "PatientCityCol.setCellValueFactory(cellData -> new SimpleStringProperty(cellData.getValue().getAddress().getCity().getCityName()));" is 131.,71
