Project Name,Package Name,Architecture Smell,Cause of the Smell
-SpringMVC-Android--APP-master,com.mobileclient.activity,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 73
-SpringMVC-Android--APP-master,com.mobileclient.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.mobileclient.activity; com.mobileclient.adapter
-SpringMVC-Android--APP-master,com.mobileclient.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.mobileclient.activity; com.mobileclient.adapter; com.mobileclient.imgCache
-SpringMVC-Android--APP-master,com.mobileclient.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.mobileclient.activity; com.mobileclient.adapter; com.mobileclient.imgCache; com.mobileclient.util
-SpringMVC-Android--APP-master,com.mobileclient.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.mobileclient.activity; com.mobileclient.adapter; com.mobileclient.imgCache; com.mobileclient.util; com.mobileclient.app
-SpringMVC-Android--APP-master,com.mobileclient.activity,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.mobileclient.activity.myorder; com.mobileclient.activity.takeOrder; com.cc.testdemo; com.mobileclient.fragment
-SpringMVC-Android--APP-master,com.mobileclient.activity,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BuildConfig]; [R; NoticeQueryActivity; ReceiveAddressListActivity; photoListActivity; ExpressOrderDetailActivity; MessageThread; UserInfoAddActivity; BasicMapActivity; XuanActivity; UserInfoEditActivity; TjpuMapActivity; UserInfoDetailActivity; MainUserActivity; NoticeEditActivity; MainActivity; SecondAddressListActivity; ExpressRouteActivity; ModifyPwdActivity; NoticeAddActivity; RegisterActivity; MainMenuActivity; ImageAdapter; UserLoginActivity; Main2Activity; LoginActivity; ReceiveAddressEditActivity; SecondOrderDetailActivity; UserInfoQueryActivity; SecondUserDetailActivity; SecondAuthActivity; PayPwdActivity; BaseActivity; ReceiveAddressAddActivity; AdminLoginActivity; OrderStateQueryActivity; ExpressOrderListActivity; FragmentAdapter; IndexActivity; MyProgressDialog; AdminUserAuthActivity; NoticeDetailActivity; MyInfoActivtiy; ExpressOrderAddActivity; UserAuthActivity; PayResultActivity; AdminExpressDetailActivity; NoticeListActivity; TjpuActivity; SearchActivity; RouteActivity; menu]; [anim]; [animator]; [array]; [attr]; [bool]; [color]; [dimen]; [drawable]; [id]; [integer]; [layout]; [mipmap]; [raw]; [string]; [style]; [styleable]; [transition]; [xml]; [WalkRouteDetailActivity]; [MessageThread]; [MessageThread]. LCC (Lack of Component Cohesion) = 0.32
-SpringMVC-Android--APP-master,android.support.coreutils,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [R]; [attr]; [bool]; [color]; [dimen]; [drawable]; [id]; [integer]; [layout]; [string]; [style]; [styleable]. LCC (Lack of Component Cohesion) = 1.0
-SpringMVC-Android--APP-master,android.support.design,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [R]; [anim]; [animator]; [attr]; [bool]; [color]; [dimen]; [drawable]; [id]; [integer]; [layout]; [string]; [style]; [styleable]. LCC (Lack of Component Cohesion) = 1.0
-SpringMVC-Android--APP-master,android.support.transition,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [R]; [attr]; [bool]; [color]; [dimen]; [drawable]; [id]; [integer]; [layout]; [string]; [style]; [styleable]. LCC (Lack of Component Cohesion) = 1.0
-SpringMVC-Android--APP-master,android.support.v7.recyclerview,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [R]; [attr]; [bool]; [color]; [dimen]; [drawable]; [id]; [integer]; [layout]; [string]; [style]; [styleable]. LCC (Lack of Component Cohesion) = 1.0
