Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
31_eshopper-master,br.com.eshopper.ecommerce.conf,AppWebConfiguration,cacheManager,Magic Number,The method contains a magic number: 100,118
31_eshopper-master,br.com.eshopper.ecommerce.conf,AppWebConfiguration,cacheManager,Magic Number,The method contains a magic number: 5,118
31_eshopper-master,br.com.eshopper.ecommerce.conf,AppWebConfiguration,addResourceHandlers,Long Statement,The length of the statement "registry.addResourceHandler("/uploaded-images/**").addResourceLocations("/uploaded-images/").setCachePeriod(BROWSER_CACHE_CONTROL);" is 131.,156
31_eshopper-master,br.com.eshopper.ecommerce.conf,RedisConfiguration,jedisConnectionFactory,Magic Number,The method contains a magic number: 5,16
31_eshopper-master,br.com.eshopper.ecommerce.conf,RedisConfiguration,jacksonJsonRedisJsonSerializer,Long Identifier,The length of the identifier jacksonJsonRedisJsonSerializer is 30.,35
31_eshopper-master,br.com.eshopper.ecommerce.conf,RedisProductionConfiguration,jedisConnectionFactory,Magic Number,The method contains a magic number: 2,16
31_eshopper-master,br.com.eshopper.ecommerce.conf,SecurityConfiguration,configureAuth,Long Statement,The length of the statement "auth.inMemoryAuthentication().withUser("dan").password("password").roles("ADMIN").and().withUser("joe").password("password").roles("USER");" is 139.,20
31_eshopper-master,br.com.eshopper.ecommerce.conf,SecurityConfiguration,configure,Long Statement,The length of the statement "http.authorizeRequests().antMatchers("/admin/**").hasRole("ADMIN").antMatchers(HttpMethod.POST`"/produtos").hasRole("ADMIN").antMatchers("/auth/**").permitAll().antMatchers("/login/**").permitAll().antMatchers("/hello/**").permitAll().antMatchers("/shopping/**").permitAll().antMatchers("/payment/**").permitAll().antMatchers("/produtos/**").permitAll().antMatchers("/wro/**").permitAll().antMatchers("/v1/**").permitAll().antMatchers("/report/**").permitAll().antMatchers("/").permitAll().anyRequest().authenticated().and().formLogin().failureUrl("/login?auth=fail").defaultSuccessUrl("/").loginPage("/login").permitAll().and().logout().logoutRequestMatcher(new AntPathRequestMatcher("/logout"));" is 697.,39
31_eshopper-master,br.com.eshopper.ecommerce.conf,ServletSpringMVC,getRootConfigClasses,Long Statement,The length of the statement "return new Class[]{SecurityConfiguration.class`AppWebConfiguration.class`JPAConfiguration.class`JPAProductionConfiguration.class`RedisConfiguration.class`RedisProductionConfiguration.class};" is 190.,22
31_eshopper-master,br.com.eshopper.ecommerce.controllers,ProductsController,save,Long Parameter List,The method has 6 parameters. ,54
