Project Name,Package Name,Architecture Smell,Cause of the Smell
38_WGU-Capstone-Project-master,c868.Controllers,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: c868.Controllers; c868.Main
38_WGU-Capstone-Project-master,c868.Controllers,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: c868.Controllers; c868.DAOs; c868.Main
38_WGU-Capstone-Project-master,c868.Controllers,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: c868.Controllers; c868.Models; c868.DAOs; c868.Main
38_WGU-Capstone-Project-master,c868.DAOs,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: c868.DAOs; c868.Models
38_WGU-Capstone-Project-master,c868.DAOs,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: c868.DAOs; c868.Main; c868.Controllers
38_WGU-Capstone-Project-master,c868.DAOs,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: c868.DAOs; c868.Main; c868.Controllers; c868.Models
38_WGU-Capstone-Project-master,c868.Exceptions,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AddressException]; [AppointmentException]; [CityException]; [PatientException]; [StateException]; [UserException]. LCC (Lack of Component Cohesion) = 1.0
38_WGU-Capstone-Project-master,c868.Main,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: c868.Main; c868.Controllers
38_WGU-Capstone-Project-master,c868.Main,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: c868.Main; c868.Controllers; c868.DAOs
38_WGU-Capstone-Project-master,c868.Main,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: c868.Main; c868.Controllers; c868.Models; c868.DAOs
38_WGU-Capstone-Project-master,c868.Main,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): c868.Controllers
38_WGU-Capstone-Project-master,c868.Models,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: c868.Models; c868.DAOs
38_WGU-Capstone-Project-master,c868.Models,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: c868.Models; c868.DAOs; c868.Main; c868.Controllers
38_WGU-Capstone-Project-master,c868.Models,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): c868.DAOs
38_WGU-Capstone-Project-master,c868.Models,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Address; City; Patient; State; Appointment; User]; [ReportCount; ReportList]. LCC (Lack of Component Cohesion) = 0.25
