Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
33_HealthBox-master,project.healthbox.aop,ConsultationAspect,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
33_HealthBox-master,project.healthbox.config,ApplicationAsyncConfiguration,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
33_HealthBox-master,project.healthbox.config,ApplicationAsyncConfiguration,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
33_HealthBox-master,project.healthbox.config,ApplicationBeanConfiguration,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
33_HealthBox-master,project.healthbox.config,ApplicationCloudConfiguration,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
33_HealthBox-master,project.healthbox.config,ApplicationSecurityConfiguration,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
33_HealthBox-master,project.healthbox.config,ApplicationWebConfiguration,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
33_HealthBox-master,project.healthbox.domain.entities,Answer,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: problemAnswer; consultation
33_HealthBox-master,project.healthbox.domain.entities,Answer,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Consultation; Answer
33_HealthBox-master,project.healthbox.domain.entities,BaseEntity,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: id
33_HealthBox-master,project.healthbox.domain.entities,City,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseEntity
33_HealthBox-master,project.healthbox.domain.entities,Consultation,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: age; gender; diagnoses; medicaments; allergy; problemTitle; problemDescription; user; doctor; answer
33_HealthBox-master,project.healthbox.domain.entities,Doctor,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseEntity
33_HealthBox-master,project.healthbox.domain.entities,Role,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseEntity
33_HealthBox-master,project.healthbox.domain.entities,Specialty,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseEntity
33_HealthBox-master,project.healthbox.domain.entities,User,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseEntity
33_HealthBox-master,project.healthbox.domain.models.binding,AnswerSendBindingModel,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: problemAnswer
33_HealthBox-master,project.healthbox.domain.models.binding,CityAddBindingModel,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: name
33_HealthBox-master,project.healthbox.domain.models.binding,ConsultationSendBindingModel,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: age; gender; diagnoses; medicaments; allergy; problemTitle; problemDescription
33_HealthBox-master,project.healthbox.domain.models.binding,DoctorUpdateBindingModel,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: image; specialtyName; locationName; biography; education; workHistory
33_HealthBox-master,project.healthbox.domain.models.binding,SpecialtyAddBindingModel,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: name
33_HealthBox-master,project.healthbox.domain.models.binding,UserLoginBindingModel,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: id; email; password; title
33_HealthBox-master,project.healthbox.domain.models.binding,UserLoginBindingModel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
33_HealthBox-master,project.healthbox.domain.models.binding,UserRegisterBindingModel,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: firstName; lastName; title; email; password; confirmPassword
33_HealthBox-master,project.healthbox.domain.models.service,AnswerServiceModel,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: problemAnswer; consultation
33_HealthBox-master,project.healthbox.domain.models.service,AnswerServiceModel,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: ConsultationServiceModel; AnswerServiceModel
33_HealthBox-master,project.healthbox.domain.models.service,BaseServiceModel,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: id
33_HealthBox-master,project.healthbox.domain.models.service,CityServiceModel,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: name; doctors
33_HealthBox-master,project.healthbox.domain.models.service,ConsultationServiceModel,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: age; gender; diagnoses; medicaments; allergy; problemTitle; problemDescription; user; doctor; answer
33_HealthBox-master,project.healthbox.domain.models.service,DoctorServiceModel,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: firstName; lastName; email; password; location; education; biography; workHistory; image; imageUrl; specialty; consultations; users; authorities
33_HealthBox-master,project.healthbox.domain.models.service,RoleServiceModel,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: authority; users; doctors
33_HealthBox-master,project.healthbox.domain.models.service,SpecialtyServiceModel,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: name; doctors
33_HealthBox-master,project.healthbox.domain.models.service,UserServiceModel,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: firstName; lastName; email; password; consultations; doctors; authorities
33_HealthBox-master,project.healthbox.domain.models.view,CitiesAllViewModel,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: id; name
33_HealthBox-master,project.healthbox.domain.models.view,CityDeleteViewModel,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: id; name
33_HealthBox-master,project.healthbox.domain.models.view,CityDoctorCompleteViewModel,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: name
33_HealthBox-master,project.healthbox.domain.models.view,CityDoctorCompleteViewModel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
33_HealthBox-master,project.healthbox.domain.models.view,CitySearchViewModel,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: id; name
