Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
54_IMOOC_IM-master,net.qiujuer.italker.push,LaunchActivity,initData,Magic Number,The method contains a magic number: 0.5f,47
54_IMOOC_IM-master,net.qiujuer.italker.push,LaunchActivity,waitPushReceiverId,Magic Number,The method contains a magic number: 500,61
54_IMOOC_IM-master,net.qiujuer.italker.push,LaunchActivity,startAnim,Magic Number,The method contains a magic number: 1500,121
54_IMOOC_IM-master,net.qiujuer.italker.push,MessageReceiver,onReceive,Missing default,The following switch statement is missing a default case: switch (bundle.getInt(PushConsts.CMD_ACTION)) {,24
54_IMOOC_IM-master,net.qiujuer.italker.push,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 4,13
54_IMOOC_IM-master,net.qiujuer.italker.push,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,13
54_IMOOC_IM-master,net.qiujuer.italker.push,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,13
54_IMOOC_IM-master,net.qiujuer.italker.push.activities,GroupCreateActivity,onPortraitClick,Long Statement,The length of the statement "UCrop.of(Uri.fromFile(new File(path))`Uri.fromFile(dPath)).withAspectRatio(1`1).withMaxResultSize(520`520).withOptions(options).start(GroupCreateActivity.this);" is 160.,78
54_IMOOC_IM-master,net.qiujuer.italker.push.activities,GroupCreateActivity,onPortraitClick,Magic Number,The method contains a magic number: 96,78
54_IMOOC_IM-master,net.qiujuer.italker.push.activities,GroupCreateActivity,onPortraitClick,Magic Number,The method contains a magic number: 520,78
54_IMOOC_IM-master,net.qiujuer.italker.push.activities,GroupCreateActivity,onPortraitClick,Magic Number,The method contains a magic number: 520,78
54_IMOOC_IM-master,net.qiujuer.italker.push.activities,GroupCreateActivity,onSelectedImage,Long Statement,The length of the statement "UCrop.of(Uri.fromFile(new File(path))`Uri.fromFile(dPath)).withAspectRatio(1`1).withMaxResultSize(520`520).withOptions(options).start(GroupCreateActivity.this);" is 160.,83
54_IMOOC_IM-master,net.qiujuer.italker.push.activities,GroupCreateActivity,onSelectedImage,Magic Number,The method contains a magic number: 96,83
54_IMOOC_IM-master,net.qiujuer.italker.push.activities,GroupCreateActivity,onSelectedImage,Magic Number,The method contains a magic number: 520,83
54_IMOOC_IM-master,net.qiujuer.italker.push.activities,GroupCreateActivity,onSelectedImage,Magic Number,The method contains a magic number: 520,83
54_IMOOC_IM-master,net.qiujuer.italker.push.activities,MainActivity,initWidget,Long Statement,The length of the statement "mNavHelper.add(R.id.action_home`new NavHelper.Tab<>(ActiveFragment.class`R.string.title_home)).add(R.id.action_group`new NavHelper.Tab<>(GroupFragment.class`R.string.title_group)).add(R.id.action_contact`new NavHelper.Tab<>(ContactFragment.class`R.string.title_contact));" is 271.,85
54_IMOOC_IM-master,net.qiujuer.italker.push.activities,MainActivity,onSearchMenuClick,Long Statement,The length of the statement "int type=Objects.equals(mNavHelper.getCurrentTab().extra`R.string.title_group) ? SearchActivity.TYPE_GROUP : SearchActivity.TYPE_USER;" is 134.,129
54_IMOOC_IM-master,net.qiujuer.italker.push.activities,MainActivity,onTabChanged,Long Statement,The length of the statement "mAction.animate().rotation(rotation).translationY(transY).setInterpolator(new AnticipateOvershootInterpolator(1)).setDuration(480).start();" is 139.,163
54_IMOOC_IM-master,net.qiujuer.italker.push.activities,MainActivity,onTabChanged,Magic Number,The method contains a magic number: 76,163
54_IMOOC_IM-master,net.qiujuer.italker.push.activities,MainActivity,onTabChanged,Magic Number,The method contains a magic number: 360,163
54_IMOOC_IM-master,net.qiujuer.italker.push.activities,MainActivity,onTabChanged,Magic Number,The method contains a magic number: 360,163
54_IMOOC_IM-master,net.qiujuer.italker.push.activities,MainActivity,onTabChanged,Magic Number,The method contains a magic number: 480,163
54_IMOOC_IM-master,net.qiujuer.italker.push.activities,MessageActivity,show,Complex Conditional,The conditional expression session == null || context == null || TextUtils.isEmpty(session.getId()) is complex.,27
54_IMOOC_IM-master,net.qiujuer.italker.push.activities,MessageActivity,show,Complex Conditional,The conditional expression author == null || context == null || TextUtils.isEmpty(author.getId()) is complex.,42
54_IMOOC_IM-master,net.qiujuer.italker.push.activities,MessageActivity,show,Complex Conditional,The conditional expression group == null || context == null || TextUtils.isEmpty(group.getId()) is complex.,57
54_IMOOC_IM-master,net.qiujuer.italker.push.activities,PersonalActivity,changeFollowItemStatus,Long Statement,The length of the statement "Drawable drawable=mIsFollowUser ? getResources().getDrawable(R.drawable.ic_favorite) : getResources().getDrawable(R.drawable.ic_favorite_border);" is 145.,111
54_IMOOC_IM-master,net.qiujuer.italker.push.frags.assist,PermissionsFragment,refreshState,Long Statement,The length of the statement "root.findViewById(R.id.im_state_permission_record_audio).setVisibility(haveRecordAudioPerm(context) ? View.VISIBLE : View.GONE);" is 128.,71
54_IMOOC_IM-master,net.qiujuer.italker.push.frags.assist,PermissionsFragment,haveNetworkPerm,Long Statement,The length of the statement "String[] perms=new String[]{Manifest.permission.INTERNET`Manifest.permission.ACCESS_NETWORK_STATE`Manifest.permission.ACCESS_WIFI_STATE};" is 137.,95
54_IMOOC_IM-master,net.qiujuer.italker.push.frags.assist,PermissionsFragment,haveAll,Long Statement,The length of the statement "boolean haveAll=haveNetworkPerm(context) && haveReadPerm(context) && haveWritePerm(context)&& haveRecordAudioPerm(context);" is 123.,166
54_IMOOC_IM-master,net.qiujuer.italker.push.frags.assist,PermissionsFragment,requestPerm,Long Statement,The length of the statement "String[] perms=new String[]{Manifest.permission.INTERNET`Manifest.permission.ACCESS_NETWORK_STATE`Manifest.permission.ACCESS_WIFI_STATE`Manifest.permission.READ_EXTERNAL_STORAGE`Manifest.permission.WRITE_EXTERNAL_STORAGE`Manifest.permission.RECORD_AUDIO};" is 255.,189
54_IMOOC_IM-master,net.qiujuer.italker.push.frags.main,GroupFragment,initWidget,Magic Number,The method contains a magic number: 2,45
54_IMOOC_IM-master,net.qiujuer.italker.push.frags.media,GalleryFragment,onCreate,Long Statement,The length of the statement "window.setLayout(ViewGroup.LayoutParams.MATCH_PARENT`dialogHeight <= 0 ? ViewGroup.LayoutParams.MATCH_PARENT : dialogHeight);" is 125.,107
54_IMOOC_IM-master,net.qiujuer.italker.push.frags.media,TransStatusBottomSheetDialog,onCreate,Long Statement,The length of the statement "window.setLayout(ViewGroup.LayoutParams.MATCH_PARENT`dialogHeight <= 0 ? ViewGroup.LayoutParams.MATCH_PARENT : dialogHeight);" is 125.,107
54_IMOOC_IM-master,net.qiujuer.italker.push.frags.message,ChatFragment,getItemViewType,Missing default,The following switch statement is missing a default case: switch (message.getType()) {,303
54_IMOOC_IM-master,net.qiujuer.italker.push.frags.message,ChatFragment,onCreateViewHolder,Missing default,The following switch statement is missing a default case: switch (viewType) {,327
54_IMOOC_IM-master,net.qiujuer.italker.push.frags.message,ChatFragment,onBind,Magic Number,The method contains a magic number: 20,423
54_IMOOC_IM-master,net.qiujuer.italker.push.frags.message,ChatFragment,formatTime,Magic Number,The method contains a magic number: 1000f,469
54_IMOOC_IM-master,net.qiujuer.italker.push.frags.message,ChatFragment,formatTime,Magic Number,The method contains a magic number: 10f,469
54_IMOOC_IM-master,net.qiujuer.italker.push.frags.message,ChatFragment,formatTime,Magic Number,The method contains a magic number: 10f,469
54_IMOOC_IM-master,net.qiujuer.italker.push.frags.message,Adapter,getItemViewType,Missing default,The following switch statement is missing a default case: switch (message.getType()) {,303
54_IMOOC_IM-master,net.qiujuer.italker.push.frags.message,Adapter,onCreateViewHolder,Missing default,The following switch statement is missing a default case: switch (viewType) {,327
54_IMOOC_IM-master,net.qiujuer.italker.push.frags.message,TextHolder,onBind,Magic Number,The method contains a magic number: 20,423
54_IMOOC_IM-master,net.qiujuer.italker.push.frags.message,AudioHolder,formatTime,Magic Number,The method contains a magic number: 1000f,469
54_IMOOC_IM-master,net.qiujuer.italker.push.frags.message,AudioHolder,formatTime,Magic Number,The method contains a magic number: 10f,469
